50125,B0086,457,1,Ride,2022-03-01 15:28:00,15,Great work!,2022-06-01,Eve Ang,elfie@gmail.com
50126,B0087,457,5,Ride,2022-03-08 01:15:00,20,Thanks for your support!,2022-06-08,Zen Song,songswan@yahoo.com
95,B0088,123,1,Food,2022-03-11 07:15:00,10,Well done!,2022-06-11,Eden Tan,eatturn@gmail.com
50127,B0089,457,4,Ride,2022-03-14 09:29:00,15,Great job!,2022-06-14,Lawrence Chen,lawnren@gmail.com
50128,B0090,457,2,Ride,2022-03-15 13:45:00,10,You are AMAZING!,2022-06-15,Zen Song,songswan@yahoo.com
50129,B0090,152,3,Ride,2022-03-15 13:45:00,10,You are AMAZING!,2022-06-15,Zen Song,songswan@yahoo.com
50130,B0090,152,6,Ride,2022-03-15 13:45:00,15,Thanks for your support!,2022-06-15,Lawrence Chen,lawnren@gmail.com
96,B0091,123,3,Food,2022-03-17 14:45:00,20,You are the best!,2022-06-17,Zack Chen,zackyzap@gmail.com
97,B0091,123,1,Food,2022-03-17 14:45:00,20,You are AMAZING!,2022-06-17,Mandy Brown,mandy.brown@yahoo.com
98,B0091,123,6,Food,2022-03-17 14:45:00,10,Thank you!,2022-06-17,Nicole Tan,nicole.tan@gmail.com
99,B0092,123,4,Food,2022-03-17 16:21:00,10,You deserve a good rest!,2022-06-17,Aly Song,aly.song@gmail.com
100,B0092,123,5,Food,2022-03-17 16:21:00,10,You deserve a good rest!,2022-06-17,Aly Song,aly.song@gmail.com
101,B0092,123,5,Food,2022-03-17 16:21:00,10,You deserve a good rest!,2022-06-17,Aly Song,aly.song@gmail.com
50131,B0093,152,6,Ride,2022-03-18 04:21:00,15,Well done!,2022-06-18,Ice Ng,ice.ng@gmail.com
102,B0094,123,3,Food,2022-03-22 18:20:00,10,I couldn't thank you enough!,2022-06-22,Tara Yang,tara.yang@gmail.com
103,B0094,123,4,Food,2022-03-22 18:20:00,10,I couldn't thank you enough!,2022-06-22,Kevin Ang,kevin.ang@gmail.com
104,B0094,123,6,Food,2022-03-22 18:20:00,10,I couldn't thank you enough!,2022-06-22,Danny Lam,lamsiusiu@yahoo.com
105,B0094,123,5,Food,2022-03-22 18:20:00,10,I couldn't thank you enough!,2022-06-22,Zack Chen,zackyzap@gmail.com
50132,B0095,152,2,Ride,2022-03-23 18:22:00,15,Thanks for listening!,2022-06-23,Amir Huang,amir.huang@gmail.com
106,B0096,123,2,Food,2022-03-24 16:11:00,10,Many Thanks!,2022-06-24,Veronica Tan,veronica.tan@gmail.com
50133,B0097,152,3,Ride,2022-03-28 13:21:00,20,Well done!,2022-06-28,Eve Ang,elfie@gmail.com
50134,B0098,152,6,Ride,2022-03-29 17:00:00,15,Many Thanks!,2022-06-29,Alan Ong,alanong@outlook.com
107,B0099,123,4,Food,2022-03-30 18:17:00,10,Thanks for your support!,2022-06-30,Dawn Gan,dawn.gan@gmail.com
108,B0099,123,3,Food,2022-03-30 18:17:00,10,Thanks for your support!,2022-06-30,Nicole Tan,nicole.tan@gmail.com
109,B0099,123,5,Food,2022-03-30 18:17:00,10,Thanks for your support!,2022-06-30,Elliott Hui,elliott.hui@gmail.com
110,B0099,123,4,Food,2022-03-30 18:17:00,10,Thanks for your support!,2022-06-30,Adam Lim,adam.lim@gmail.com
50135,B0099,152,2,Ride,2022-03-30 18:17:00,5,Friends forever!,2022-06-30,Mary Wu,mary.wu@gmail.com
50136,B0099,152,4,Ride,2022-03-30 18:17:00,5,Friends forever!,2022-06-30,Mary Wu,mary.wu@gmail.com
50137,B0099,152,5,Ride,2022-03-30 18:17:00,5,Friends forever!,2022-06-30,Mary Wu,mary.wu@gmail.com
50138,B0099,152,6,Ride,2022-03-30 18:17:00,5,Friends forever!,2022-06-30,Mary Wu,mary.wu@gmail.com
50139,B0099,152,6,Ride,2022-03-30 18:17:00,5,Friends forever!,2022-06-30,Mary Wu,mary.wu@gmail.com
50140,B0099,152,5,Ride,2022-03-30 18:17:00,15,Well done!,2022-06-30,Aaron Koh,aaron.koh@gmail.com
50141,B0099,152,2,Ride,2022-03-30 18:17:00,15,Well done!,2022-06-30,Leon Kwek,leon.kwek@gmail.com
111,B0100,123,3,Food,2022-03-31 19:21:00,10,Enjoy!,2022-06-31,Eden Tan,eatturn@gmail.com
112,B0100,123,1,Food,2022-03-31 19:21:00,10,Enjoy!,2022-06-31,Veronica Tan,veronica.tan@gmail.com
113,B0100,123,1,Food,2022-03-31 19:21:00,10,Enjoy!,2022-06-31,Dresden Ong,Dres-down@outlook.com
50142,B0101,152,1,Ride,2022-04-02 15:43:00,15,Thanks for being there for me!,2022-07-02,Isaac Chew,chewytoe@gmail.com
50143,B0102,152,6,Ride,2022-04-02 21:20:00,15,I couldn't thank you enough!,2022-07-02,Jaxon Mok,jaxon.mok@gmail.com
50144,B0103,152,1,Ride,2022-04-02 23:07:00,20,Awesome work!,2022-07-02,Helen Lim,helen.lim@gmail.com
